"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"70","353.8749402385034","337.04748367442846","4.823187189169425","-0.30829680465134995","0.083984375","0.04150390625","0.12646484375","1600","0.0002553213535445377","0","0.0002553213535445377","0.0002553213535445377","","","true"
"71","429.1505398023379","471.9393397282381","4.752110179140945","-0.3097318915397958","0.0087890625","0.00634765625","0.01123046875","1600","0.00019202185369639912","0","0.00019202185369639912","0.00019202185369639912","71_58:0.01625735194367195","71_58:660","true"
"72","176.4109407521058","253.60257917845863","4.957035563093007","-0.3068859707445303","0.2373046875","0.07958984375","0.39501953125","1600","0.00022012318600450473","0","0.00022012318600450473","0.00022012318600450473","72_81:1;72_62:1","72_81:660;72_62:660","true"
"73","469.90250714410814","308.8734375148775","4.753126653526754","-0.30978559929392785","0.009521484375","0.0107421875","0.00830078125","1600","0.00014188172292659517","0","0.00014188172292659517","0.00014188172292659517","73_85:0.004760845267566927","73_85:660","true"
"74","284.0998626575222","431.08097388793885","4.750732759191504","-0.309208739533841","0.00439453125","0.0068359375","0.001953125","1600","0.00017046617417943867","0","0.00017046617417943867","0.00017046617417943867","74_70:0.005044372598463465;74_89:0.017237985590764615","74_70:660;74_89:660","true"
"75","268.07962158765633","176.39753585443552","4.861806277793036","-0.3073400666893039","0.02001953125","0.01953125","0.0205078125","1600","0.00039577266723439454","0","0.00039577266723439454","0.00039577266723439454","","","true"
"76","194.01045110213346","176.55923028704095","4.939451214432536","-0.30750720610086735","0.009033203125","0.01123046875","0.0068359375","1600","0.00019422333308987617","0","0.00019422333308987617","0.00019422333308987617","76_75:0.005800685322337518","76_75:660","true"
"77","466.5936156663716","341.63028820591177","4.827510686708437","-0.3097125098855301","0.00732421875","0.009765625","0.0048828125","1600","0.00019112696333762523","0","0.00019112696333762523","0.00019112696333762523","77_76:0.005555383870438635;77_71:0.009914256606060101","77_76:660;77_71:660","true"
"78","306.93586071273876","101.91666361132982","4.7923835628365286","-0.30890316850677096","0.015380859375","0.021484375","0.00927734375","1600","0.0005319150370250658","0","0.0005319150370250658","0.0005319150370250658","78_77:0.017607552919822966","78_77:660","true"
"79","264.06207918796815","41.76985276731635","4.870743280777867","-0.3085467634046332","0.0380859375","0.01953125","0.056640625","1600","0.0002659369378681558","0","0.0002659369378681558","0.0002659369378681558","79_78:0.011980704459333524;79_91:1","79_78:660;79_91:660","true"
"80","194.22542015786334","115.04539310007314","4.830677661748097","-0.3083070407011","0.021728515625","0.01904296875","0.0244140625","1600","0.0006356946648233658","0","0.0006356946648233658","0.0006356946648233658","80_79:0.009487737763089976","80_79:660","true"
"81","278.62100739398807","102.56041659329533","4.697265191272993","-0.31086659359752655","0.01953125","0.02685546875","0.01220703125","1600","0.0004093836649315915","0","0.0004093836649315915","0.0004093836649315915","81_80:0.00840838269659755","81_80:660","true"
"82","280.71257000483035","7.63894895016483","4.951765326112058","-0.3068207625988667","0.097412109375","0.0322265625","0.16259765625","1600","0.0002677477712483281","0","0.0002677477712483281","0.0002677477712483281","82_81:0.009982720414525525;82_83:0.004609244431426962","82_81:660;82_83:660","true"
"83","305.8733409898143","188.01065208665565","5.014792542078926","-0.3069501779452577","0.01611328125","0.0087890625","0.0234375","1600","0.00015945188535084883","0","0.00015945188535084883","0.00015945188535084883","","","true"
"84","276.6894444435854","55.75153675514374","4.90516979612482","-0.3067980449106979","0.0146484375","0.01416015625","0.01513671875","1600","0.00021348873300721963","0","0.00021348873300721963","0.00021348873300721963","84_83:0.00638294616899554;84_85:0.005258027835780943","84_83:660;84_85:660","true"
"85","379.96429080445967","254.92976154178638","4.860066169944234","-0.30863044712933246","0.009033203125","0.00830078125","0.009765625","1600","0.00012385160047649602","0","0.00012385160047649602","0.00012385160047649602","","","true"
"86","277.0459465164088","206.0387131231684","4.701428665895419","-0.31071005242081995","0.01904296875","0.02783203125","0.01025390625","1600","0.00031785512491568654","0","0.00031785512491568654","0.00031785512491568654","86_85:0.005760434610243559;86_87:0.00630538917530743","86_85:660;86_87:660","true"
"87","426.4249345672776","290.3822297085327","4.665793710897434","-0.31178405546432586","0.013427734375","0.01806640625","0.0087890625","1600","0.0002311534220358927","0","0.0002311534220358927","0.0002311534220358927","87_93:0.0049838519729629716","87_93:660","true"
"88","182.97132050717164","224.71997517060086","4.806549877472363","-0.3090566471901403","0.00439453125","0.0068359375","0.001953125","1600","0.0001969803558316282","0","0.0001969803558316282","0.0001969803558316282","88_87:0.00456105447830335;88_89:0.01761883468801978","88_87:660;88_89:660","true"
"89","394.9411464513039","425.6781552786976","4.6127020928678455","-0.3120623117862136","0.033203125","0.0302734375","0.0361328125","1600","0.0004025147752693287","0","0.0004025147752693287","0.0004025147752693287","","","true"
"90","361.50193822990013","83.1407465450785","4.711835358308942","-0.3099694238593608","0.01513671875","0.01025390625","0.02001953125","1600","0.0003225851917560302","0","0.0003225851917560302","0.0003225851917560302","90_94:0.0068313963279644785;90_75:0.00542836156769777","90_94:660;90_75:660","true"
"91","252.15556614445092","14.376236009655422","4.983867045258779","-0.36918699668251537","0.172119140625","0.06396484375","0.2802734375","1600","0.001187363200080163","0","0.001187363200080163","0.001187363200080163","91_98:1","91_98:660","true"
"92","272.23328554523357","7.713476486643907","4.771450885473368","-0.3094332092151604","0.014892578125","0.01171875","0.01806640625","1600","0.00020759979197819314","0","0.00020759979197819314","0.00020759979197819314","92_83:0.007825085623999917;92_102:0.006480890188333144","92_83:660;92_102:660","true"
"93","379.6439011915524","316.86366691903737","4.787590919829803","-0.30884806165403966","0.010986328125","0.009765625","0.01220703125","1600","0.00011711280201449316","0","0.00011711280201449316","0.00011711280201449316","","","true"
"94","91.47080715506927","144.77732974134597","4.8087277811438485","-0.30907384238092234","0.016357421875","0.01513671875","0.017578125","1600","0.0003190473232120458","0","0.0003190473232120458","0.0003190473232120458","","","true"
"95","566.8181718479609","436.9933011324197","4.743752153900565","-0.3100716595194284","0.01904296875","0.0205078125","0.017578125","1600","0.00009004471830530196","0","0.00009004471830530196","0.00009004471830530196","95_94:0.008124838120547817;95_96:0.006270543539170559","95_94:660;95_96:660","true"
"96","241.07906568276135","241.576832792671","4.874478489141376","-0.3076167709526163","0.013427734375","0.013671875","0.01318359375","1600","0.00021253445093813908","0","0.00021253445093813908","0.00021253445093813908","96_97:0.029189310045227845;96_109:0.006980273740766596","96_97:660;96_109:660","true"
"97","167.56973024885278","15.043198157544994","4.670077581817874","-0.37893034503896755","0.087646484375","0.06689453125","0.1083984375","1600","0.001892227805204428","0","0.001892227805204428","0.001892227805204428","","","true"
"98","248.4661497318186","64.66747487419522","4.935198574202047","-0.3072350372364682","0.07861328125","0.0576171875","0.099609375","1600","0.0005422733638797035","0","0.0005422733638797035","0.0005422733638797035","98_97:0.023391577062503832","98_97:660","true"
"99","354.5226525826952","114.43438652859452","4.807977671858159","-0.30824893727678815","0.01953125","0.00830078125","0.03076171875","1600","0.00017618805870793833","0","0.00017618805870793833","0.00017618805870793833","99_100:0.00944535965624732;99_98:0.010123699928551055","99_100:660;99_98:660","true"
"100","311.73933060755417","62.358817517053055","4.747829229022195","-0.3099078705652482","0.016845703125","0.0166015625","0.01708984375","1600","0.00033012683963408126","0","0.00033012683963408126","0.00033012683963408126","","","true"
"101","214.03790604648842","246.59677948940663","4.990429499232287","-0.306444397256142","0.021728515625","0.0107421875","0.03271484375","1600","0.00026818294024423463","0","0.00026818294024423463","0.00026818294024423463","101_100:0.009147109740086368;101_102:0.005583544577043575","101_100:660;101_102:660","true"
"102","374.9231342000837","56.61674100826242","4.92266403396629","-0.3074867003835158","0.02099609375","0.02392578125","0.01806640625","1600","0.00019796568798497883","0","0.00019796568798497883","0.00019796568798497883","102_103:0.004667574262468499","102_103:660","true"
"103","311.63427256503286","122.62326464848337","4.840875299226884","-0.30716759041448993","0.0908203125","0.1044921875","0.0771484375","1600","0.00022972006762645854","0","0.00022972006762645854","0.00022972006762645854","103_104:0.006661734415505716","103_104:660","true"
"104","238.58197805499856","36.63570414765842","4.906995730122913","-0.30828398725520767","0.034423828125","0.03271484375","0.0361328125","1600","0.00045224537969874444","0","0.00045224537969874444","0.00045224537969874444","104_105:0.005668120231810847","104_105:660","true"
"105","524.072113210632","106.81988549642425","4.661542664207722","-0.31082105389102754","0.05322265625","0.07470703125","0.03173828125","1600","0.017437585486146066","0","0.017437585486146066","0.017437585486146066","105_106:0.012394494759076502","105_106:660","true"
"106","381.25626829341616","227.47498164157574","4.923039174356386","-0.3069958315991505","0.04443359375","0.0615234375","0.02734375","1600","0.0003163811115423574","0","0.0003163811115423574","0.0003163811115423574","106_93:0.005891474809344377;106_107:0.004705150979016581","106_93:660;106_107:660","true"
"107","288.30686538949175","267.0412052344123","4.963754311612028","-0.3060643246904622","0.023681640625","0.0166015625","0.03076171875","1600","0.00015704756623701035","0","0.00015704756623701035","0.00015704756623701035","107_108:0.00970343730644474","107_108:660","true"
"108","239.25192146612852","38.49853653895322","4.822813632445429","-0.2949420457953613","0.0439453125","0.0283203125","0.0595703125","1600","0.0005489421311795549","0","0.0005489421311795549","0.0005489421311795549","","","true"
"109","194.07647076394665","183.62071124421288","4.994547058657996","-0.305720115996645","0.01171875","0.00830078125","0.01513671875","1600","0.00024432941849519547","0","0.00024432941849519547","0.00024432941849519547","109_114:0.007451470462483789","109_114:660","true"
"110","237.2272206022318","426.00835139235085","4.988901130808032","-0.30588796504693644","0.028076171875","0.01806640625","0.0380859375","1600","0.00025234413334555665","0","0.00025234413334555665","0.00025234413334555665","110_118:0.0064753079862681084;110_100:0.0073381070616700406","110_118:660;110_100:660","true"
"111","131.02084877296338","167.49291619408356","4.870703713656457","-0.3079400626926404","0.024658203125","0.03076171875","0.0185546875","1600","0.0002757073838893088","0","0.0002757073838893088","0.0002757073838893088","111_104:0.010649145844569496;111_122:0.020463319765877175","111_104:660;111_122:660","true"
"112","299.16826702876176","89.79600923170466","4.864460389912672","-0.30748543555920793","0.0205078125","0.01904296875","0.02197265625","1600","0.00040216627083035524","0","0.00040216627083035524","0.00040216627083035524","112_108:0.02307563274796176","112_108:660","true"
